1,1,1738-1192-ND,SEN0203,HEART RATE SENSOR,mak453,1,0,16,16
2,1,1528-1841-ND,1578,BATTERY LITHIUM 3.7V 500MAH,mak453,1,0,7.95,7.95
3,1,1738-1070-ND,SEN0142,6 DOF SENSOR - MPU6050,mak453,1,0,9.9,9.9
4,1,1528-2521-ND,3492,PDM MEMS MICROPHONE BREAKOUT,mak453,1,0,4.95,4.95
5,1,1738-1128-ND,DFR0029-R,GRAVITY: DIGITAL PUSH BUTTON,mak453,1,0,1.7,1.7
6,1,1738-1122-ND,DFR0029-G,GRAVITY: DIGITAL PUSH BUTTON (GR,mak453,1,0,1.7,1.7
7,1,1597-102010448-ND,102010448,SEEED STUDIO XIAO NRF52840,mak453,1,0,10.38,10.38
8,1,1738-TEL0147-ND,TEL0147,GRAVITY SERIAL DATA LOGGER,mak453,1,0,9.9,9.9
9,1,1738-1015-ND,DFR0267,BLUNO ATMEGA328P/CC2540 EVAL BRD,mak453,1,0,24.9,24.9
